chrom	start	end	strand	name	product	KO	description																
contig_1	5082136	5082630	fwd	R401_flye_gene_4391	ybeY	K07042	probable rRNA maturation factor																
contig_1	3656083	3656373	fwd	R401_flye_gene_3069	lhpD	K22550	D-hydroxyproline dehydrogenase subunit gamma																
contig_1	3655281	3656075	fwd	R401_flye_gene_3068	ABC.SP.P	K02053	putative spermidine/putrescine transport system permease protein																
contig_1	5091259	5091423	fwd	R401_flye_gene_4399	arfA	K09890	alternative ribosome-rescue factor																
contig_1	915589	916947	rev	R401_flye_gene_829	lapE	K12543	outer membrane protein%2C adhesin transport system																
contig_1	5081028	5082179	fwd	R401_flye_gene_4390	phoH	K06217	phosphate starvation-inducible protein PhoH and related proteins																
contig_1	911815	913179	rev	R401_flye_gene_827	lapC	K12542	membrane fusion protein%2C adhesin transport system																
contig_1	913398	915557	rev	R401_flye_gene_828	lapB	K12541	ATP-binding cassette%2C subfamily C%2C bacterial LapB																
contig_1	910121	911014	fwd	R401_flye_gene_825	bauR	K21699	LysR family transcriptional regulator%2C transcriptional activator for bauABCD operon																
contig_1	911017	911613	fwd	R401_flye_gene_826	yfiP	K05812	DTW domain-containing protein																
contig_1	908442	908849	rev	R401_flye_gene_823	hypothetical protein	NA	NA																
contig_1	908859	909809	rev	R401_flye_gene_824	gbuA	K12255	guanidinobutyrase [EC:3.5.3.7]																
contig_1	938502	939530	fwd	R401_flye_gene_843	adaA	K13530	AraC family transcriptional regulator%2C regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]																
contig_1	3643486	3644304	fwd	R401_flye_gene_3056	liuC	K13766	methylglutaconyl-CoA hydratase [EC:4.2.1.18]																
contig_1	5078399	5078953	fwd	R401_flye_gene_4387	K07126	K07126	uncharacterized protein																
contig_1	939487	940941	rev	R401_flye_gene_844	trkH	K03498	trk system potassium uptake protein																
contig_1	3641868	3643472	fwd	R401_flye_gene_3055	E6.4.1.4B	K01969	3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]																
contig_1	5076898	5078181	fwd	R401_flye_gene_4386	hemL	K01845	glutamate-1-semialdehyde 2%2C1-aminomutase [EC:5.4.3.8]																
contig_1	937392	937982	rev	R401_flye_gene_841	hypothetical protein	NA	NA																
contig_1	3640607	3641770	fwd	R401_flye_gene_3054	IVD	K00253	isovaleryl-CoA dehydrogenase [EC:1.3.8.4]																
contig_1	5076242	5076868	fwd	R401_flye_gene_4385	thiE	K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]																
contig_1	937997	938308	rev	R401_flye_gene_842	hypothetical protein	NA	NA																
contig_1	3638537	3640234	rev	R401_flye_gene_3053	ACSF2	K00666	fatty-acyl-CoA synthase [EC:6.2.1.-]																
contig_1	5075409	5076224	fwd	R401_flye_gene_4384	thiD	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]																
contig_1	3636986	3637885	fwd	R401_flye_gene_3052	E4.1.3.4	K01640	hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]																
contig_1	5072729	5075113	rev	R401_flye_gene_4383	ladS	K20971	two-component system%2C sensor histidine kinase LadS																
contig_1	936472	937287	fwd	R401_flye_gene_840	lpxH	K03269	UDP-2%2C3-diacylglucosamine hydrolase [EC:3.6.1.54]																
contig_1	3636429	3636830	fwd	R401_flye_gene_3051	zntR	K13638	MerR family transcriptional regulator%2C Zn(II)-responsive regulator of zntA																
contig_1	5071008	5072657	rev	R401_flye_gene_4382	aidB	K09456	putative acyl-CoA dehydrogenase																
contig_1	3636268	3636399	fwd	R401_flye_gene_3050	hypothetical protein	NA	NA																
contig_1	5069211	5070674	rev	R401_flye_gene_4381	amn	K01241	AMP nucleosidase [EC:3.2.2.4]																
contig_1	5068493	5069128	rev	R401_flye_gene_4380	rluE	K06181	23S rRNA pseudouridine2457 synthase [EC:5.4.99.20]																
contig_1	3647059	3647400	fwd	R401_flye_gene_3059	hypothetical protein	NA	NA																
contig_1	3646280	3646927	rev	R401_flye_gene_3058	lexA	K01356	repressor LexA [EC:3.4.21.88]																
contig_1	5079554	5080930	fwd	R401_flye_gene_4389	miaB	K06168	tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]																
contig_1	3644301	3646250	fwd	R401_flye_gene_3057	E6.4.1.4A	K01968	3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]																
contig_1	5079139	5079468	rev	R401_flye_gene_4388	hypothetical protein	NA	NA																
contig_1	934443	935333	rev	R401_flye_gene_838	TC.DME	K03298	drug/metabolite transporter%2C DME family																
contig_1	935587	936336	rev	R401_flye_gene_839	K07506	K07506	AraC family transcriptional regulator																
contig_1	931889	934090	rev	R401_flye_gene_836	K07001	K07001	NTE family protein																
contig_1	934162	934449	fwd	R401_flye_gene_837	K07401	K07401	selenoprotein W-related protein																
contig_1	929204	929638	fwd	R401_flye_gene_834	slyA	K06075	MarR family transcriptional regulator%2C transcriptional regulator for hemolysin																
contig_1	929758	931710	fwd	R401_flye_gene_835	fimV	K08086	pilus assembly protein FimV																
contig_1	995481	995810	rev	R401_flye_gene_898	flhB2	K04061	flagellar biosynthesis protein																
contig_1	995807	997378	rev	R401_flye_gene_899	hypothetical protein	NA	NA																
contig_1	994328	994813	fwd	R401_flye_gene_896	cheW	K03408	purine-binding chemotaxis protein CheW																
contig_1	994872	995210	fwd	R401_flye_gene_897	hypothetical protein	NA	NA																
contig_1	992493	993284	fwd	R401_flye_gene_894	parA	K03496	chromosome partitioning protein																
contig_1	993380	994255	fwd	R401_flye_gene_895	cheW	K03408	purine-binding chemotaxis protein CheW																
contig_1	990803	991543	fwd	R401_flye_gene_892	motA	K02556	chemotaxis protein MotA																
contig_1	991559	992443	fwd	R401_flye_gene_893	motB	K02557	chemotaxis protein MotB																
contig_1	987357	989621	fwd	R401_flye_gene_890	cheA	K03407	two-component system%2C chemotaxis family%2C sensor kinase CheA [EC:2.7.13.3]																
contig_1	989670	990803	fwd	R401_flye_gene_891	cheB	K03412	two-component system%2C chemotaxis family%2C protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]																
contig_1	986543	987328	fwd	R401_flye_gene_889	cheZ	K03414	chemotaxis protein CheZ																
contig_1	975238	975741	fwd	R401_flye_gene_876	fliL	K02415	flagellar FliL protein																
contig_1	975751	976719	fwd	R401_flye_gene_877	fliM	K02416	flagellar motor switch protein FliM																
contig_1	973186	973530	fwd	R401_flye_gene_874	hptB	K20976	histidine phosphotransfer protein HptB																
contig_1	973619	975010	fwd	R401_flye_gene_875	fliK	K02414	flagellar hook-length control protein FliK																
contig_1	971137	971442	fwd	R401_flye_gene_872	hsbA	K20978	HptB-dependent secretion and biofilm anti anti-sigma factor																
contig_1	971448	973154	fwd	R401_flye_gene_873	hsbR	K20977	two-component system%2C HptB-dependent secretion and biofilm response regulator																
contig_1	969220	970578	fwd	R401_flye_gene_870	fliI	K02412	flagellum-specific ATP synthase [EC:3.6.3.50]																
contig_1	970585	971034	fwd	R401_flye_gene_871	fliJ	K02413	flagellar FliJ protein																
contig_1	968385	969230	fwd	R401_flye_gene_869	fliH	K02411	flagellar assembly protein FliH																
contig_1	965581	967365	fwd	R401_flye_gene_867	fliF	K02409	flagellar M-ring protein FliF																
contig_1	967358	968377	fwd	R401_flye_gene_868	fliG	K02410	flagellar motor switch protein FliG																
contig_1	985242	985985	fwd	R401_flye_gene_887	fliA	K02405	RNA polymerase sigma factor for flagellar operon FliA																
contig_1	986153	986524	fwd	R401_flye_gene_888	cheY	K03413	two-component system%2C chemotaxis family%2C chemotaxis protein CheY																
contig_1	3688600	3689028	fwd	R401_flye_gene_3099	hypothetical protein	NA	NA																
contig_1	982948	984297	fwd	R401_flye_gene_885	flhF	K02404	flagellar biosynthesis protein FlhF																
contig_1	3687448	3688362	fwd	R401_flye_gene_3098	aphB	K10918	LysR family transcriptional regulator%2C transcriptional activator AphB																
contig_1	984415	985245	fwd	R401_flye_gene_886	flhG	K04562	flagellar biosynthesis protein FlhG																
contig_1	3686450	3687214	rev	R401_flye_gene_3097	K07090	K07090	uncharacterized protein																
contig_1	979508	980644	fwd	R401_flye_gene_883	flhB	K02401	flagellar biosynthetic protein FlhB																
contig_1	3685646	3686356	rev	R401_flye_gene_3096	hypothetical protein	NA	NA																
contig_1	980804	982936	fwd	R401_flye_gene_884	flhA	K02400	flagellar biosynthesis protein FlhA																
contig_1	3685341	3685649	rev	R401_flye_gene_3095	hypothetical protein	NA	NA																
contig_1	978448	978717	fwd	R401_flye_gene_881	fliQ	K02420	flagellar biosynthetic protein FliQ																
contig_1	3685081	3685287	fwd	R401_flye_gene_3094	hypothetical protein	NA	NA																
contig_1	978722	979504	fwd	R401_flye_gene_882	fliR	K02421	flagellar biosynthetic protein FliR																
contig_1	3683637	3684848	fwd	R401_flye_gene_3093	hypothetical protein	NA	NA																
contig_1	977675	978424	fwd	R401_flye_gene_880	fliP	K02419	flagellar biosynthetic protein FliP																
contig_1	3683004	3683507	rev	R401_flye_gene_3092	hypothetical protein	NA	NA																
contig_1	3680791	3682641	fwd	R401_flye_gene_3091	acoR	K21405	sigma-54 dependent transcriptional regulator%2C acetoin dehydrogenase operon transcriptional activator AcoR																
contig_1	3679389	3680483	rev	R401_flye_gene_3090	glpS	K17324	glycerol transport system ATP-binding protein																
contig_1	976779	977237	fwd	R401_flye_gene_878	fliNY	K02417	flagellar motor switch protein FliN/FliY																
contig_1	977265	977675	fwd	R401_flye_gene_879	fliOZ	K02418	flagellar protein FliO/FliZ																
contig_1	3589030	3589908	rev	R401_flye_gene_3001	yfeX	K07223	porphyrinogen peroxidase [EC:1.11.1.-]																
contig_1	5019600	5020967	rev	R401_flye_gene_4332	radA	K04485	DNA repair protein RadA/Sms																
contig_1	6526427	6527236	rev	R401_flye_gene_5664	plsC	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]																
contig_1	3588205	3588966	rev	R401_flye_gene_3000	gdh	K00034	glucose 1-dehydrogenase [EC:1.1.1.47]																
contig_1	5019100	5019456	fwd	R401_flye_gene_4331	hypothetical protein	NA	NA																
contig_1	6527212	6527940	rev	R401_flye_gene_5665	hypothetical protein	NA	NA																
contig_1	5016875	5018941	rev	R401_flye_gene_4330	cstA	K06200	carbon starvation protein																
contig_1	6528291	6529061	fwd	R401_flye_gene_5666	parA	K03496	chromosome partitioning protein																
contig_1	6529212	6529634	rev	R401_flye_gene_5667	trxC	K03672	thioredoxin 2 [EC:1.8.1.8]																
contig_1	6529809	6530435	rev	R401_flye_gene_5668	hypothetical protein	NA	NA																
contig_1	6530722	6531546	fwd	R401_flye_gene_5669	bpeT	K18900	LysR family transcriptional regulator%2C regulator for bpeEF and oprC																
contig_1	3599246	3599686	fwd	R401_flye_gene_3009	K07182	K07182	CBS domain-containing protein																
contig_1	3596564	3598927	rev	R401_flye_gene_3008	polB	K02336	DNA polymerase II [EC:2.7.7.7]																
contig_1	5027441	5027605	rev	R401_flye_gene_4339	hypothetical protein	NA	NA																
contig_1	3595563	3596384	fwd	R401_flye_gene_3007	AKR1B	K00011	aldehyde reductase [EC:1.1.1.21]																
contig_1	5026261	5027400	fwd	R401_flye_gene_4338	rlmG	K11391	23S rRNA (guanine1835-N2)-methyltransferase [EC:2.1.1.174]																
contig_1	3594233	3595384	fwd	R401_flye_gene_3006	galM	K01785	aldose 1-epimerase [EC:5.1.3.3]																
contig_1	5025365	5026078	fwd	R401_flye_gene_4337	solR	K19666	LuxR family transcriptional regulator%2C quorum-sensing system regulator SolR																
contig_1	3593185	3593934	rev	R401_flye_gene_3005	hypothetical protein	NA	NA																
contig_1	5024295	5025071	rev	R401_flye_gene_4336	fpr	K00528	ferredoxin/flavodoxin---NADP  reductase [EC:1.18.1.2 1.19.1.1]																
contig_1	6523707	6525386	rev	R401_flye_gene_5660	acmA	K21284	3-hydroxy-4-methylanthranilate adenylyltransferase [EC:2.7.7.97]																
contig_1	3592292	3593077	rev	R401_flye_gene_3004	K07090	K07090	uncharacterized protein																
contig_1	5023689	5024102	fwd	R401_flye_gene_4335	mscL	K03282	large conductance mechanosensitive channel																
contig_1	6525383	6525928	rev	R401_flye_gene_5661	hypothetical protein	NA	NA																
contig_1	3591475	3592023	rev	R401_flye_gene_3003	hypothetical protein	NA	NA																
contig_1	5021865	5023406	rev	R401_flye_gene_4334	katE	K03781	catalase [EC:1.11.1.6]																
contig_1	6525925	6526179	rev	R401_flye_gene_5662	acpP	K02078	acyl carrier protein																
contig_1	3590134	3591282	fwd	R401_flye_gene_3002	ampC	K01467	beta-lactamase class C [EC:3.5.2.6]																
contig_1	5021164	5021715	rev	R401_flye_gene_4333	K06867	K06867	uncharacterized protein																
contig_1	6526189	6526446	rev	R401_flye_gene_5663	acpP	K02078	acyl carrier protein																
contig_1	1460073	1461089	fwd	R401_flye_gene_1295	FARSA	K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]																
contig_1	5004083	5005747	rev	R401_flye_gene_4321	K06020	NA	NA																
contig_1	6515842	6516999	rev	R401_flye_gene_5653	hypothetical protein	NA	NA																
contig_1	1461269	1463647	fwd	R401_flye_gene_1296	FARSB	K01890	phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]																
contig_1	5002190	5003509	rev	R401_flye_gene_4320	ltrA	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]																
contig_1	6516996	6519335	rev	R401_flye_gene_5654	K07003	K07003	uncharacterized protein																
contig_1	1459382	1459576	fwd	R401_flye_gene_1293	RP-L35	K02916	large subunit ribosomal protein L35																
contig_1	6519319	6519912	rev	R401_flye_gene_5655	lolA	K03634	outer membrane lipoprotein carrier protein																
contig_1	1459607	1459963	fwd	R401_flye_gene_1294	RP-L20	K02887	large subunit ribosomal protein L20																
contig_1	6519909	6520334	rev	R401_flye_gene_5656	ybgC	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]																
contig_1	1456848	1458770	fwd	R401_flye_gene_1291	TARS	K01868	threonyl-tRNA synthetase [EC:6.1.1.3]																
contig_1	6520327	6521871	rev	R401_flye_gene_5657	hutH	K01745	histidine ammonia-lyase [EC:4.3.1.3]																
contig_1	1458788	1459321	fwd	R401_flye_gene_1292	infC	K02520	translation initiation factor IF-3																
contig_1	6521852	6522796	rev	R401_flye_gene_5658	lpxL	K02517	Kdo2-lipid IVA lauroyltransferase [EC:2.3.1.241]																
contig_1	6522793	6523527	rev	R401_flye_gene_5659	E2.4.-.-	K00786	glycosyltransferase [EC:2.4.-.-]																
contig_1	1456175	1456477	rev	R401_flye_gene_1290	hypothetical protein	NA	NA																
contig_1	5016662	5016859	rev	R401_flye_gene_4329	hypothetical protein	NA	NA																
contig_1	5015402	5016370	rev	R401_flye_gene_4328	cobW	K02234	cobalamin biosynthesis protein CobW																
contig_1	5014691	5015410	fwd	R401_flye_gene_4327	rspR	K22293	GntR family transcriptional regulator%2C rspAB operon transcriptional repressor																
contig_1	5013964	5014668	fwd	R401_flye_gene_4326	pdhR	K05799	GntR family transcriptional regulator%2C transcriptional repressor for pyruvate dehydrogenase complex																
contig_1	1464381	1464457	fwd	tRNA-Pro(ggg)	tRNA	NA	NA																
contig_1	5012591	5013904	fwd	R401_flye_gene_4325	dctA	K11103	aerobic C4-dicarboxylate transport protein																
contig_1	5011663	5012193	fwd	R401_flye_gene_4324	hypothetical protein	NA	NA																
contig_1	6513392	6513874	rev	R401_flye_gene_5650	hypothetical protein	NA	NA																
contig_1	1463651	1463953	fwd	R401_flye_gene_1297	ihfA	K04764	integration host factor subunit alpha																
